x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,y
-0.9996463024548754,0.9992927300117043,-0.9989392826262382,0.9985859602542448,-0.998232762851507,0.9978796903738235,-0.9975267427770086,0.9971739200168922,-0.9968212220493199,0.996468648830153,-0.9961162003152682,0.9957638764605578,-0.9954116772219299,0.9950596025553082,-0.9947076524166317,0.9943558267618553,-0.9940041255469493,0.9936525487278997,-0.9933010962607077,0.9929497681013908,-0.9925985642059812,0.9922474845305274,-0.9918965290310929,0.991545697663757,-0.9911949903846144,3.7736536915101624
-0.98992415264723,0.9799498279943363,-0.9700760031140921,0.9603016653861293,-0.9506258123930879,0.9410474518178121,-0.9315656013415826,0.9221792885433735,-0.9128875508001244,0.9036894351880183,-0.8945839983847529,0.8855703065727974,-0.8766474353436242,0.8678144696029045,-0.8590705034766606,0.8504146402183624,-0.8418459921169614,0.8333636804058497,-0.8249668351727377,0.8166545952704395,-0.8084261082285563,0.8002805301660515,-0.7922170257047045,0.7842347678834385,-0.7763329380735099,3.789749101077284
-0.9768580055168845,0.9542515629424255,-0.9321682785373077,0.9105960453780619,-0.8895230367195761,0.8689376995112075,-0.8488287480629481,0.8291851578581655,-0.8099961595095306,0.7912512328548164,-0.7729401011893318,0.7550527256318296,-0.7375792996207965,0.7205102435381118,-0.7038361994571246,0.6875480260122708,-0.671636793387418,0.6560937784201889,-0.6409104598195825,0.6260785134942667,-0.6115898079889853,0.5974364000265745,-0.5836105301531471,0.5701046184840549,-0.5569112605482982,3.8058278310445406
-0.9741041828120005,0.9488789589718353,-0.9243069629167614,0.9003712787794739,-0.8770554287428753,0.8543433616964073,-0.8322194421861362,0.8106684396509851,-0.7896755179377024,0.7692262250873488,-0.7493064833862719,0.7299025796747183,-0.7110011559064126,0.6925891999526037,-0.6746540366442483,0.6571833190461629,-0.6401650199571407,0.6235874236301786,-0.6074391177071159,0.5917089853621327,-0.5763861976486983,0.5614602060447014,-0.5469207351906313,0.5327577758158084,-0.5189615778477971,3.8084264048107057
-0.968299609191398,0.9376041331602141,-0.9078817157152749,0.8791015105191166,-0.8512336490752282,0.8242492097301112,-0.7981201876579853,0.7728194657969923,-0.7483207867067327,0.7245987253179288,-0.7016286625459356,0.6793867597407127,-0.6578499339467423,0.6369958339472176,-0.6168028170676395,0.5972499267147486,-0.5783168706274823,0.5599839998173833,-0.5422322881766082,0.5250433127323672,-0.5083992345273082,0.49228278010599835,-0.4766772235882931,0.4615663693109849,-0.4469345350197192,3.813023875057416
-0.9680748235762331,0.9371688640421548,-0.9072495827187478,0.8782854797300629,-0.8502460608392478,0.823101805343342,-0.7968241349930347,0.7713853839046667,-0.7467587694327951,0.722918363972658,-0.6998390676628499,0.6774965819594689,-0.6558673840539138,0.6349287021073982,-0.6146584912761061,0.59503541050175,-0.576038800043093,0.5576486597247823,-0.5398456278805915,0.5226109609689044,-0.5059265138389778,0.489774720627207,-0.4741385762632823,0.45900161856676336,-0.44434791091522485,3.8131781426387947
-0.9677107034819248,0.9364640056334818,-0.9062262416770778,0.8769648338471058,-0.848648256291092,0.8212460011041615,-0.7947285454602256,0.7690673198044817,-0.7442346770729534,0.720203862905911,-0.6969489868230788,0.6744449943295763,-0.6526676399225371,0.6315934609693259,-0.61119975242921,0.591464542391249,-0.5723665684020504,0.5538852545578834,-0.5360006893364743,0.5186936041445962,-0.5019453525583422,0.48573789023371605,-0.47005375546589534,0.4548760503762222,-0.4401884227066534,3.813424299236848
-0.9555263868965811,0.9130306760556348,-0.8724249030171835,0.8336250154186094,-0.7965506990095507,0.761125211404542,-0.7272752232292785,0.6949306663316769,-0.6640245887435409,0.6344930160926038,-0.6062748191780799,0.5793115874356087,-0.55354750802967,0.5289292503231968,-0.5054058554852415,0.4829286310081885,-0.46145104991616653,0.4409286544560285,-0.42131896407154,0.4025813874702891,-0.3846771386012979,0.3675691563694135,-0.3512220279202901,0.33560191533716494,-0.3206764855976935,3.8190361244258613
-0.9485640201488024,0.8997737003208576,-0.8534929584005164,0.8095927117890883,-0.7679505173778284,0.7284502300392656,-0.6909816786843657,0.6554403589820099,-0.6217271418837494,0.5897479971408742,-0.5594137310426521,0.530639737644259,-0.503345762790544,0.47745568027746393,-0.4528972795268724,0.429602064182466,-0.4075050610651438,0.38654463895493596,-0.3666623366940614,0.34780270013167264,-0.32991312745550777,0.31294372247906066,-0.29684715547506896,0.28157853116716797,-0.2670952635115237,3.8200036296161537
-0.9466047148520496,0.89606048618013,-0.8482150810107308,0.8029243948933711,-0.7600520178757939,0.7194688236540407,-0.6810525806599728,0.644687583914886,-0.6102643065404074,0.5776790698770662,-0.5468337312169774,0.5176353882101292,-0.48999609905397934,0.4638326176236088,-0.4390661427446759,0.4156220808540132,-0.3934298213330287,0.3724225238372444,-0.35253691698143536,0.3337131077740323,-0.3158944012268291,0.2990271295966815,-0.2830604907448936,0.26794639512745116,-0.25363932095525554,3.8199892424462494
-0.9237355920495347,0.8532874440191044,-0.7882119822894216,0.7280994621206562,-0.6725713877129722,0.6212781290246194,-0.5738967203419841,0.530128826740389,-0.48969886563155834,0.4523522715701531,-0.4178538933938073,0.3859865136043317,-0.35654948066743314,0.3293574456192855,-0.3042391950250531,0.2810365729411413,-0.2596034850933574,0.23980497900083506,-0.2215163942537626,0.20462257759467753,-0.1890171578611213,0.17460187622436327,-0.16128596750707178,0.14898558868442696,-0.1376232909702576,3.810843736717878
-0.9181346824878114,0.8429712951869942,-0.7739611824528501,0.7106006045092386,-0.6524270603967366,0.5990159119438139,-0.5499772841176803,0.5049532191288952,-0.4636150635161065,0.42566106913792695,-0.39081419056037286,0.35882006276187894,-0.3294451443941343,0.30247501304545965,-0.2777128000629897,0.2549777535086341,-0.23410391875910522,0.21493892711904344,-0.1973428836047138,0.18118734577964302,-0.16635438618820184,0.15273573154335945,-0.14023197238510593,0.12875183744043875,-0.11821152738809955,3.8061707932896285
-0.9155067747907824,0.8381526546878203,-0.7673344336755786,0.7024998725602405,-0.6431433926185613,0.588802133104221,-0.5390523418681783,0.49350607094715415,-0.4518081513525001,0.413633423468913,-0.3786842014656945,0.3466879519480808,-0.3173951687468092,0.2905774272735674,-0.2660256032702268,0.24354824206169753,-0.22297006559586946,0.20413060562856364,-0.18688295239509542,0.17109260901061313,-0.15663644266584675,0.14340172443971066,-0.13128525024123602,0.12019253602595477,-0.11003708101104677,3.8036603321771105
-0.9133112899900004,0.8341375124231987,-0.7618272075002817,0.6957853896315619,-0.6354686517605969,0.5803806940876771,-0.5300682404025082,0.48411730842474443,-0.44214980346389027,0.4038204073704308,-0.3688137371797756,0.33684175006969386,-0.30764137327864144,0.28097233948341127,-0.25661520982510266,0.23436956831641914,-0.2140523727734683,0.19549644870315677,-0.17854911375354407,0.16307092140882068,-0.14893451359174797,0.13602357273251262,-0.12423186468137974,0.1134623645900141,-0.10362645856902153,3.801409206034026
-0.9126133847826807,0.8328631900845013,-0.7600820949639179,0.6936610933977321,-0.6330443983377595,0.5777247910847383,-0.5272393770647101,0.4811657124937372,-0.4391182695202797,0.4007452102668159,-0.365725442777046,0.33376593423390455,-0.30459925896635726,0.2779813607275836,-0.2536895105200954,0.23152044287960577,-0.21128865502274233,0.19282485462648502,-0.17597454325090484,0.16059672355179452,-0.14656271946561164,0.13375509949446635,-0.12206669408158916,0.11139969885503109,-0.10166485623586125,3.80066448784643
-0.877379681100876,0.769795104808675,-0.6754025835700507,0.5925845033873989,-0.519921602607357,0.4561686498930993,-0.40023310457142464,0.35115639365489015,-0.3080974846814612,0.27031847285780247,-0.23717193551165455,0.208089837145293,-0.18257379495487042,0.16018653799488095,-0.140544413622602,0.12331081280470817,-0.10819040161488468,0.09492406006704322,-0.08328444155042278,0.0730720767681745,-0.06411195541223967,0.05625052699434443,-0.04935306943605413,0.043301380323154566,-0.0379917512591571,3.7456333658057517
-0.8764805958744097,0.7682182349443604,-0.6733283763256203,0.5901592565010284,-0.5172631367988201,0.4533711023652961,-0.39737097395337273,0.3482879480338467,-0.3052676282285814,0.2675611526909548,-0.234512158543412,0.2055453564599238,-0.18015651650921197,0.15790369094065204,-0.13839952112643134,0.1213044947456275,-0.1063210358368918,0.0931883248443034,-0.0816777584880731,0.07158897042931243,-0.06274634345991927,0.05499595250469041,-0.04820288522199179,0.04224889356223714,-0.037030335404464126,3.743801801505466
-0.8707609771811096,0.7582246793814008,-0.660232462740982,0.574904664423028,-0.5006045473789738,0.43590690485702227,-0.37957072243329365,0.3305153731753545,-0.28779988931955075,0.2506049128565072,-0.218216978805319,0.19001482970202907,-0.16545749879024096,0.14407393332853247,-0.12545395897147896,0.10924041190524385,-0.09512228781827704,0.08282877629234567,-0.07212406618303845,0.06280282234781757,-0.054686246957317254,0.04761864983892105,-0.04146446206578398,0.03610563550669111,-0.031439378455551316,3.731678207928878
-0.8650518556422635,0.7483147129501235,-0.647331031041912,0.5599749096176257,-0.4844073346778359,0.41903746374978496,-0.3624891356003792,0.3135718994012681,-0.2712559534543361,0.23465046588968494,-0.2029848209451936,0.17559239602585233,-0.15189652801883477,0.1313983734283101,-0.11366640676253473,0.09832733609411899,-0.08505824454857815,0.07357979228442098,-0.06365033585341066,0.05506084114224619,-0.04763048280332396,0.04120283753415231,-0.035642591066645156,0.030832689542099757,-0.02667187530283521,3.7187763619355145
-0.8616398904932676,0.7424233008892502,-0.6397015316778638,0.5511923577032901,-0.4749293227321889,0.409218049631005,-0.3525985954719277,0.30381301519051174,-0.261777413139182,0.22555786159085564,-0.19434965116104047,0.16745941214380367,-0.14428970954165396,0.12432576952877611,-0.10712404244226588,0.09230234819915012,-0.07953138519458718,0.06852741402984197,-0.05904595352045985,0.050876348925439595,-0.04383709171681305,0.03777178690641812,-0.03254567833378115,0.0280426547155483,-0.024162669938245552,3.71069130442818
-0.8610248184843747,0.7413637380460505,-0.6383325779819982,0.5496201920896129,-0.4732366261293061,0.40746848011314374,-0.3508404741275236,0.302082355552623,-0.26010040535702955,0.22395290431024867,-0.19282900878278042,0.16603056228571542,-0.1429564347549168,0.12308903828602558,-0.10598271684764142,0.09125374953622134,-0.07857174313044357,0.0676522208668911,-0.05825024119197974,0.0501549033489954,-0.043184616552170124,0.0371830266281496,-0.032015508753202186,0.027566147612910822,-0.023735137244720022,3.7092043932393315
-0.8609530616791392,0.7412401744146837,-0.638172997601901,0.5494369961663107,-0.4730394640491747,0.407264774868196,-0.35063585483683873,0.3018810127562585,-0.2599053821953,0.2237663345479304,-0.19265231082975923,0.1658645968484424,-0.14280163248084257,0.12294550269716063,-0.10585030696680131,0.0911321458627443,-0.07846049999791961,0.06755080769408499,-0.058158074703121225,0.05007137247701631,-0.043109101436563775,0.03711491286804616,-0.031954197867698826,0.027511064487696326,-0.02368573520073439,3.7090303418067494
-0.8458055760810173,0.7153870725297414,-0.6050783750019304,0.5117786635426735,-0.43286524734368415,0.36611983989497676,-0.30966620209706064,0.2619174004575251,-0.2215311977796195,0.18737232235790882,-0.15848055505356914,0.13404373716472343,-0.11337494033266136,0.09589315672121759,-0.08110696666281672,0.06860072466242756,-0.05802287544267979,0.049076071589672886,-0.04150881500269652,0.035108387185796106,-0.029694869648957678,0.025116086330087363,-0.021243325867320105,0.017967723473085458,-0.01519720070301746,3.669621755273252
-0.8368600660205769,0.7003347700999644,-0.5860822019423618,0.49046879021097,-0.4104537441569848,0.34349234743360735,-0.2874550285508516,0.2405596341710125,-0.20131475133423934,0.16847227609248758,-0.14098772009339602,0.11798699274545,-0.09873860253852663,0.0826303934391709,-0.0691500765088108,0.05786893759249136,-0.04842820293419297,0.04052762910476662,-0.03391595436827245,0.028382907811783358,-0.023752522105224973,0.019877537217133784,-0.016634717107857053,0.013920930457114873,-0.011649870781409014,3.643934695837162
-0.8330168144756134,0.6939170131990985,-0.5780445398455452,0.48152082120715783,-0.401114940585668,0.33413549004524806,-0.2783404815207406,0.23186230125601565,-0.19314519558927115,0.16089319556104395,-0.13402673723706274,0.11164652570777807,-0.09300343319236296,0.07747342365319772,-0.0645366645781064,0.05376012674373535,-0.04478308952587165,0.03730506657921781,-0.031075747725620686,0.02588662037784433,-0.021563990044691384,0.017963166294412657,-0.01496361956446734,0.012464946702617549,-0.010383510194822771,3.6323689901522886
-0.819027672874233,0.6708063289337816,-0.5494089465359423,0.4499811309376167,-0.36854699850915174,0.30185019053373396,-0.24722365910948793,0.20248301819989656,-0.16583919519281223,0.13582689011010468,-0.11124598172062321,0.09111353752525148,-0.07462450860664582,0.061119537623484294,-0.05005859266691146,0.04099937265933964,-0.033579620778482394,0.027502638662199676,-0.02252542214140231,0.018448944076982454,-0.015110195734357802,0.012375668448985232,-0.010136014930035443,0.00830167672036541,-0.006799302965235076,3.5876801409234895
-0.8100672309620136,0.6562089186784643,-0.5315733416864408,0.43061014495315936,-0.34882316774635713,0.2825702175916895,-0.22890087371683357,0.18542509693658094,-0.15020679482627905,0.12167760235660319,-0.09856703841111053,0.07984592786981473,-0.06468056969309349,0.05239560998832979,-0.04244396669781193,0.03438246657394043,-0.027852109491195917,0.022562081211983893,-0.018276802652131864,0.014805438915251646,-0.01199340090525514,0.009715461061137338,-0.00787017663931479,0.0063753721973916575,-0.005164480102293268,3.556999728947737
-0.8080177922982428,0.6528927526705262,-0.5275489606203613,0.4262689464896969,-0.3444328930679027,0.27830790585162346,-0.22487773966537597,0.18170521474143608,-0.1468210464644533,0.11863401782712528,-0.09585839717614414,0.0774552904595161,-0.06258525279891734,0.05056999779700861,-0.0408614579764659,0.0330167850642314,-0.02667814977638585,0.021556419684917155,-0.017417970643661143,0.014074030185806679,-0.01137206679947434,0.0091888323091794,-0.0074247399962619025,0.005999322020168006,-0.004847558934022386,3.5497649059480008
-0.8052722236285086,0.6484633541476027,-0.5221895271360412,0.42050472167235925,-0.33862077226738785,0.2726819022505622,-0.21958316176856185,0.17682422094874833,-0.14239163359477727,0.11466402741096214,-0.09233575632342575,0.07435541981498517,-0.05987635425324438,0.04821676493227841,-0.03882762151318893,0.03126680511413177,-0.025178289680016112,0.020275377317789302,-0.016327198177603218,0.013147839182101877,-0.01058758969408121,0.008525891895819057,-0.006865663925362493,0.00552872845586269,-0.004452131457490759,3.5399482278204077
-0.7933280296533693,0.6293693626336972,-0.49929635638238795,0.39610579462194634,-0.3142418295817109,0.24929685149672856,-0.19777417999668828,0.15689980053308353,-0.12447300960991783,0.09874792745886102,-0.07833949872329206,0.06214892016618193,-0.04930448038052167,0.03911462627336246,-0.031030729392074553,0.024617547407321402,-0.0195297903795487,0.015493530121350697,-0.012291451723546277,0.00975115317742048,-0.00773586313709118,0.006137077060216679,-0.0048687152520125905,0.003862488277822456,-0.0030642202150041246,3.4956245733044113
-0.7833023851631269,0.6135626266022436,-0.4806050688644904,0.3764590967630442,-0.2948813084108489,0.23098123221824157,-0.18092815012446672,0.14172145153564708,-0.11101075101665284,0.08695498605009419,-0.0681120479748652,0.05335232963705724,-0.04179100705871632,0.03273499550746156,-0.025641400059298887,0.020084969825370762,-0.01573260477014235,0.01232338684128129,-0.009652938306063527,0.007561169598972075,-0.005922682181497749,0.004639251079330339,-0.003633936435810065,0.0028464710777012163,-0.002229647584461219,3.4564636309200845
-0.7796664482440523,0.6078797705174954,-0.47394346163878526,0.3695178154044029,-0.28810064269925223,0.22462240483015472,-0.17513055256996438,0.13654341590124242,-0.10645832010683212,0.08300198032372218,-0.06471385919621919,0.05045522475168191,-0.039338245877499234,0.03067071044346106,-0.023912923876575044,0.01864410442597966,-0.014536182678494778,0.011333373919968737,-0.008836251390803797,0.006889328737659565,-0.005371378467676713,0.004187883572068083,-0.0032651523102939367,0.002545729704742735,-0.0019848200370861484,3.441837065480409
-0.7790551360292388,0.6069269049735357,-0.4728295225139628,0.36836026798075533,-0.2869729586795142,0.22356775736078208,-0.17417160962245595,0.1356892870268539,-0.1057094359624161,0.08235347901327418,-0.06415790079516738,0.04998254213132953,-0.038939156159210085,0.030335749598477187,-0.02363322152999057,0.01841158261385594,-0.014343637997751109,0.011174484851492148,-0.008705539816035885,0.00678209550558979,-0.0052836263366705435,0.004116236234442539,-0.003206774979552114,0.0024982545179101315,-0.0019462780132861379,3.4393562006522354
-0.7763674002166203,0.6027463401191139,-0.4679526090683593,0.36330315052698653,-0.282056722465144,0.21897964433388467,-0.1700086571718582,0.13198917918283423,-0.10247209589890269,0.07955599468777928,-0.06176468076739845,0.04795208463259463,-0.037228435281174845,0.028902943513378417,-0.02243930311408943,0.017421143421358323,-0.01352520782684084,0.010500530437913907,-0.00815226951697871,0.006329156290761965,-0.004913750615023534,0.0038148757902986405,-0.0029617451994634805,0.0022994024206115177,-0.0017851810793419677,3.4283753865443867
-0.7696141913932102,0.5923060035938248,-0.45584710601320527,0.35082640189328795,-0.2700009776124922,0.20779658406061444,-0.159923200016081,0.1230791642653908,-0.09472347148346083,0.07290052791170151,-0.05610528084090231,0.043179420347259995,-0.033231494675384034,0.02557542990338345,-0.019683213804626183,0.015148480676267052,-0.011658485706500937,0.008972536049878016,-0.006905391076773298,0.005314486969804771,-0.004090104591936051,0.0031478025382365195,-0.0024225935051303935,0.0018644623415253708,-0.0014349166773561395,3.400266347624119
-0.7523856017709396,0.5660840937522189,-0.4259135215307202,0.32045120119927095,-0.24110286985253393,0.18140232782269927,-0.13648449958153086,0.10268897235005565,-0.077261704256836,0.05813059385112792,-0.04373662183598296,0.03290680453949406,-0.024758605935805922,0.018628018626020898,-0.014015453003739005,0.010545025042310493,-0.007933925012148409,0.005969370944670789,-0.004491268750400094,0.003379165941484791,-0.0025424358003678983,0.0019128920896237815,-0.001439232465974459,0.0010828577850004668,-0.0008147266061999228,3.3253343990839923
-0.7523297013538641,0.5659999795391943,-0.4258185955730153,0.3203559768383685,-0.24101331638173515,0.18132147633577517,-0.13641353214073548,0.10262795189606527,-0.07721005640052551,0.058087418673322365,-0.043700890342917485,0.03287747778058508,-0.024734703039935874,0.018608651751111472,-0.013999841414511754,0.010532496510381087,-0.00792390995416562,0.005961392809372331,-0.004484932871928159,0.0033741482081298397,-0.002538471913745998,0.0019097678167636987,-0.0014367750512410545,0.0010809285452128654,-0.0008132146496048618,3.3250840305398084
-0.7155373414701813,0.5119936870382149,-0.36635060167284034,0.26213753556698555,-0.18756919529914592,0.13421276334605212,-0.09603424387600072,0.0687160875531326,-0.04916892660400072,0.03518220302516915,-0.025174180019693702,0.018013065844983387,-0.012889021246446739,0.009222575996835182,-0.006599097510282154,0.004721900688609785,-0.003378696265414064,0.0024175833433896098,-0.0017298711583115939,0.001237787409704221,-0.0008856831124450204,0.0006337393396639455,-0.0004534641622882079,0.00032447054113570714,-0.00023217078838963498,3.151018606181048
-0.7132347707956403,0.5087038382719096,-0.362825265492728,0.2587795950725732,-0.18457060517817536,0.13164217327986852,-0.093891775286307,0.06696687882592495,-0.047763106470308,0.03406630829583789,-0.02429727558923556,0.017329661785846932,-0.012360117351794504,0.00881566546641437,-0.0062876391383490954,0.004484562859686114,-0.0031985461633468673,0.002281314339693978,-0.0016271127101844419,0.0011605133609070735,-0.0008277184809718348,0.0005903576010592622,-0.00042106356827896696,0.00030031717761184345,-0.00021419665333997679,3.1395499824433344
-0.7120889449303762,0.5070706654920564,-0.36107941519538217,0.25712065980255694,-0.18309277935860496,0.1303783440778392,-0.09284097747615806,0.06611103369730222,-0.047076936233768484,0.0335229658532588,-0.023871333385384087,0.01699851260447942,-0.012104452905909453,0.00861944709872849,-0.006137812990416762,0.004370668776525829,-0.003112304917716416,0.0022162379251583044,-0.001578158525840663,0.0011237892395987556,-0.0008002378939499876,0.000569840557596153,-0.00040577716143718183,0.0002889494307646458,-0.0002057576952914294,3.1338194209799015
-0.7114546561815345,0.5061677278023854,-0.36011538675383464,0.25620576866862976,-0.18227878705986572,0.1296830917768639,-0.0922636394726671,0.06564139589908342,-0.04670087675065838,0.03322555621201587,-0.02363847667126,0.016817704292806507,-0.01196503402540137,0.008512579168742294,-0.0060563140857156405,0.004308792855580205,-0.0030655107396242672,0.0021809718892801845,-0.0015516626056294254,0.0011039375855978267,-0.0007854015354073751,0.0005587775793377033,-0.0003975449105896558,0.00028283517768028243,-0.00020122440409256855,3.130640536552871
-0.7044367635944044,0.49623115390335887,-0.3495634680503989,0.24624535810425902,-0.17346428311310938,0.12219461819542227,-0.08607838137023718,0.06063677638789476,-0.04271477451348619,0.030089857515944958,-0.021196401845549034,0.014931524715925022,-0.010518314946416082,0.007409487739319996,-0.005219515562978999,0.0036768186507155514,-0.002590086230633608,0.001824551961737969,-0.0012852814789365164,0.0009053995253298693,-0.0006377967113832832,0.0004492874511979944,-0.00031649459804549416,0.0002229504303422798,-0.0001570544795922953,3.0951577397008307
-0.7037287889638537,0.49523420841653215,-0.3485105697424389,0.24525692118594922,-0.17259435613119134,0.12145961722219938,-0.0854746293357916,0.060150957389610904,-0.042329960398807244,0.02978881176834051,-0.02096324443040646,0.01475243861576319,-0.01038171576133462,0.007305912260090965,-0.005141380787069986,0.003618137674886786,-0.0025461876442525715,0.0017918255473645898,-0.0012609592224813772,0.0008873733065696221,-0.0006244701423910907,0.0004394576170489675,-0.00030925897664681087,0.00021763444511186094,-0.0001531556244953902,3.091547007261209
-0.6993694481699302,0.48911762503351264,-0.3420739235098746,0.2392360511184239,-0.16731438505304533,0.11701456914543952,-0.08183641465108818,0.05723388815473713,-0.04002763277539801,0.02799410344567872,-0.019578220678816267,0.013692409392292848,-0.009576052800804619,0.006697198762944841,-0.004683816203125072,0.003275717953308959,-0.0022909370573660198,0.0016022113856021172,-0.0011205376926001318,0.0007836698277273611,-0.0005480747349651088,0.00038330672494842885,-0.0002680730127070059,0.0001874820749661494,-0.00013111923531082938,3.0691909498063463
-0.6784969448826434,0.4603581042150809,-0.312351567261898,0.21192958411650328,-0.14379357535329668,0.09756350157096398,-0.06619653774795205,0.044914148623794045,-0.03047411262324924,0.020676592312884212,-0.014029004714875887,0.00951863683878749,-0.006458366014564695,0.00438198160981604,-0.002973161134792111,0.0020172807466002605,-0.0013687188235388546,0.0009286715401744789,-0.000630100802807843,0.00042752146967322245,-0.0002900720110450191,0.00019681297329000988,-0.00013353700109054102,9.06044472687223e-05,-6.147484066460865e-05,2.9593612036009715
